-1497453589,1816795806,NaN,NaN,NaN,NaN
-1497436574,1816812818,0.341,0.295,0.461,0.164
-1497420530,1816828860,0.336,0.293,0.449,0.157
-1497403661,1816845726,NaN,NaN,NaN,NaN
-1497386647,1816862738,0.319,0.302,0.434,0.158
-1497370603,1816878780,0.319,0.299,0.423,0.152
-1497353734,1816895646,NaN,NaN,NaN,NaN
-1497336719,1816912658,0.299,0.304,0.42,0.152
-1497320674,1816928700,0.3,0.305,0.419,0.144
-1497303805,1816945566,NaN,NaN,NaN,NaN
-1497286791,1816962578,0.305,0.308,0.413,0.141
-1497270746,1816978620,0.295,0.307,0.411,0.142
-1497253873,1816995490,NaN,NaN,NaN,NaN
-1497236863,1817012498,0.285,0.3,0.409,0.143
-1497220818,1817028540,0.283,0.315,0.406,0.15
-1497203945,1817045410,NaN,NaN,NaN,NaN
-1497186935,1817062418,0.279,0.309,0.397,0.142
-1497170890,1817078460,0.288,0.295,0.396,0.146
-1497154017,1817095330,NaN,NaN,NaN,NaN
-1497137007,1817112338,0.281,0.31,0.399,0.143
-1497120962,1817128380,0.286,0.304,0.399,0.138
-1497104090,1817145250,NaN,NaN,NaN,NaN
-1497087081,1817162258,0.286,0.313,0.392,0.14
-1497071037,1817178300,0.285,0.312,0.395,0.145
-1497054165,1817195170,NaN,NaN,NaN,NaN
-1497037156,1817212178,0.28,0.304,0.397,0.139
-1497021112,1817228220,0.284,0.305,0.398,0.142
-1497004240,1817245090,NaN,NaN,NaN,NaN
-1496987231,1817262098,0.296,0.392,0.427,0.246
-1496971187,1817278140,0.295,0.453,0.444,0.301
-1496954316,1817295010,NaN,NaN,NaN,NaN
-1496937306,1817312018,0.306,0.468,0.448,0.307
-1496921263,1817328060,0.308,0.465,0.441,0.312
-1496904388,1817344934,NaN,NaN,NaN,NaN
-1496887382,1817361938,0.301,0.475,0.447,0.315
-1496871339,1817377980,0.304,0.465,0.441,0.321
-1496854464,1817394854,NaN,NaN,NaN,NaN
-1496837458,1817411858,0.305,0.461,0.449,0.302
-1496821415,1817427900,0.301,0.473,0.453,0.304
-1496804540,1817444774,NaN,NaN,NaN,NaN
-1496787534,1817461778,0.3,0.464,0.443,0.315
-1496771491,1817477820,0.308,0.46,0.444,0.325
-1496754616,1817494694,NaN,NaN,NaN,NaN
-1496737610,1817511698,0.255,0.506,0.398,0.349
-1496721568,1817527740,0.156,0.538,0.254,0.374
-1496704692,1817544614,NaN,NaN,NaN,NaN
-1496687685,1817561618,0.143,0.536,0.24,0.357
-1496671641,1817577660,0.144,0.536,0.25,0.377
-1496654765,1817594534,NaN,NaN,NaN,NaN
-1496637759,1817611538,0.144,0.531,0.246,0.378
-1496621714,1817627580,0.14,0.538,0.245,0.372
-1496604838,1817644454,NaN,NaN,NaN,NaN
-1496587832,1817661458,0.142,0.533,0.249,0.375
-1496571787,1817677500,0.144,0.55,0.246,0.377
-1496554905,1817694380,NaN,NaN,NaN,NaN
-1496537905,1817711378,0.288,0.423,0.472,0.245
-1496521860,1817727420,0.484,0.185,0.602,0.128
-1496504978,1817744300,NaN,NaN,NaN,NaN
-1496487978,1817761298,0.518,0.12,0.592,0.151
-1496471933,1817777340,0.519,0.117,0.596,0.143
-1496455047,1817794224,NaN,NaN,NaN,NaN
-1496438051,1817811218,0.514,0.122,0.594,0.142
-1496422007,1817827260,0.514,0.128,0.606,0.143
-1496405115,1817844149,NaN,NaN,NaN,NaN
-1496388124,1817861138,0.517,0.132,0.6,0.143
-1496372080,1817877180,0.52,0.132,0.6,0.139
-1496355188,1817894069,NaN,NaN,NaN,NaN
-1496338197,1817911058,0.523,0.131,0.606,0.138
-1496322153,1817927100,0.522,0.119,0.608,0.131
-1496305257,1817943993,NaN,NaN,NaN,NaN
-1496288270,1817960978,0.54,0.101,NaN,NaN
-1496272226,1817977020,0.535,0.091,0.609,0.132
-1496255331,1817993913,NaN,NaN,NaN,NaN
-1496238348,1818010898,0.542,0.094,0.602,0.135
-1496222308,1818026940,0.536,0.09,0.603,0.138
-1496205416,1818043833,NaN,NaN,NaN,NaN
-1496188433,1818060818,0.54,0.1,0.603,0.128
-1496172393,1818076860,0.533,0.096,0.605,0.135
-1496155503,1818093753,NaN,NaN,NaN,NaN
-1496138519,1818110738,0.538,0.096,0.611,0.136
-1496122479,1818126780,0.522,0.094,0.597,0.116
-1496105585,1818143677,NaN,NaN,NaN,NaN
-1496088606,1818160658,0.528,0.095,0.595,0.114
-1496072566,1818176700,0.524,0.094,0.595,0.117
-1496055671,1818193597,NaN,NaN,NaN,NaN
-1496038693,1818210578,0.531,0.093,0.596,0.112
-1496022653,1818226620,0.52,0.101,0.596,0.108
-1496005759,1818243517,NaN,NaN,NaN,NaN
-1495988780,1818260498,0.521,0.101,0.598,0.115
-1495972741,1818276540,0.523,0.1,0.598,0.118
-1495955847,1818293437,NaN,NaN,NaN,NaN
-1495938868,1818310418,0.524,0.101,0.603,0.11
-1495922829,1818326460,0.53,0.101,0.602,0.117
-1495905935,1818343357,NaN,NaN,NaN,NaN
-1495888957,1818360338,0.517,0.096,0.599,0.107
-1495872918,1818376380,0.521,0.101,0.6,0.11
-1495856024,1818393277,NaN,NaN,NaN,NaN
-1495839047,1818410258,0.526,0.095,0.6,0.113
-1495823007,1818426300,0.53,0.095,0.602,0.115
-1495806114,1818443197,NaN,NaN,NaN,NaN
-1495789137,1818460178,0.522,0.101,0.599,0.115
-1495773098,1818476220,0.526,0.11,0.597,0.12
-1495756204,1818493117,NaN,NaN,NaN,NaN
-1495739227,1818510098,0.524,0.1,0.599,0.122
-1495723188,1818526140,0.521,0.109,0.602,0.113
-1495706295,1818543037,NaN,NaN,NaN,NaN
-1495689318,1818560018,0.527,0.107,0.595,0.109
-1495673280,1818576060,0.526,0.101,0.592,0.115
-1495656386,1818592957,NaN,NaN,NaN,NaN
-1495639409,1818609938,0.524,0.098,0.598,0.121
-1495623372,1818625980,0.526,0.099,0.597,0.111
-1495606478,1818642877,NaN,NaN,NaN,NaN
-1495589501,1818659858,0.525,0.102,0.597,0.112
-1495573463,1818675900,0.523,0.106,0.593,0.119
-1495556570,1818692797,NaN,NaN,NaN,NaN
-1495539594,1818709778,0.524,0.105,0.6,0.112
-1495523556,1818725820,0.518,0.105,0.598,0.123
-1495506664,1818742717,NaN,NaN,NaN,NaN
-1495489687,1818759698,0.52,0.103,0.592,0.112
-1495473649,1818775740,0.522,0.109,0.598,0.111
-1495456757,1818792637,NaN,NaN,NaN,NaN
-1495439775,1818809618,NaN,NaN,0.596,0.105
-1495423732,1818825660,NaN,NaN,NaN,NaN
-1495406834,1818842557,NaN,NaN,NaN,NaN
-1495389902,1818859488,NaN,NaN,NaN,NaN
-1495373810,1818875580,NaN,NaN,NaN,NaN
-1495356912,1818892477,NaN,NaN,NaN,NaN
-1495340081,1818909307,NaN,NaN,NaN,NaN
-1495323887,1818925500,NaN,NaN,0.345,0.323
-1495307040,1818942347,NaN,NaN,NaN,NaN
-1495290067,1818959319,0.27,0.592,0.374,0.314
-1495273965,1818975420,0.268,0.501,0.38,0.197
-1495257167,1818992217,NaN,NaN,NaN,NaN
-1495240085,1819009298,NaN,NaN,NaN,NaN
-1495224043,1819025340,NaN,NaN,NaN,NaN
-1495207199,1819042183,NaN,NaN,NaN,NaN
-1495190163,1819059218,NaN,NaN,NaN,NaN
-1495174120,1819075260,NaN,NaN,NaN,NaN
-1495157235,1819092144,NaN,NaN,NaN,NaN
-1495140241,1819109138,NaN,NaN,NaN,NaN
-1495124198,1819125180,NaN,NaN,NaN,NaN
-1495107336,1819142041,NaN,NaN,NaN,NaN
-1495090318,1819159058,NaN,NaN,NaN,NaN
-1495074275,1819175100,NaN,NaN,NaN,NaN
-1495057428,1819191947,NaN,NaN,NaN,NaN
-1495040396,1819208978,NaN,NaN,NaN,NaN
-1495016848,1819232525,NaN,NaN,NaN,NaN
-1495000230,1819249142,NaN,NaN,NaN,NaN
-1494983244,1819266127,NaN,NaN,NaN,NaN
-1494958283,1819291087,NaN,NaN,NaN,NaN
-1494911045,1819338323,NaN,NaN,NaN,NaN
-1494894195,1819355172,NaN,NaN,NaN,NaN
-1494877218,1819372148,0.323,0.522,NaN,NaN
-1494861120,1819388245,0.215,0.3,0.32,0.12
-1494844295,1819405069,NaN,NaN,0.326,0.11
-1494827241,1819422123,0.208,0.297,0.332,0.107
-1494811198,1819438165,0.215,0.29,0.326,0.112
-1494794327,1819455035,NaN,NaN,0.322,0.104
-1494777318,1819472043,0.204,0.296,0.318,0.076
-1494761275,1819488085,0.203,0.283,0.322,0.095
-1494744359,1819505001,0.198,0.285,0.325,0.09
-1494727396,1819521963,0.199,0.293,0.328,0.087
-1494711353,1819538005,0.194,0.276,0.318,0.072
-1494694390,1819554967,NaN,NaN,0.319,0.076
-1494677473,1819571883,0.198,0.288,0.319,0.071
-1494661431,1819587925,0.191,0.284,0.316,0.073
-1494644422,1819604933,NaN,NaN,0.317,0.083
-1494627551,1819621803,NaN,NaN,NaN,NaN
-1494611508,1819637845,0.19,0.265,0.319,0.07
-1494594454,1819654899,0.188,0.273,0.317,0.073
-1494577630,1819671723,NaN,NaN,0.336,0.038
-1494561588,1819687765,0.183,0.275,NaN,NaN
-1494544487,1819704865,0.188,0.273,0.304,0.039
-1494527709,1819721643,0.196,0.272,0.321,0.055
-1494511666,1819737685,0.203,0.277,0.309,0.09
-1494494521,1819754831,NaN,NaN,NaN,NaN
-1494477788,1819771563,NaN,NaN,0.192,-0.037
-1494461746,1819787605,0.1,0.183,0.181,-0.065
-1494444553,1819804797,0.107,0.191,0.18,-0.066
-1494427867,1819821483,0.101,0.19,0.172,-0.061
-1494411825,1819837525,0.106,0.194,0.166,-0.067
-1494394587,1819854763,0.109,0.188,0.172,-0.068
-1494377947,1819871403,0.104,0.179,0.172,-0.055
-1494361904,1819887445,0.106,0.176,0.173,-0.053
-1494344666,1819904683,0.102,0.179,0.172,-0.056
-1494328026,1819921323,0.105,0.169,0.166,-0.062
-1494311984,1819937365,0.103,0.166,0.162,-0.068
-1494294746,1819954603,0.106,0.166,0.164,-0.064
-1494278106,1819971243,0.105,0.173,0.17,-0.058
-1494262064,1819987285,0.104,0.178,0.16,-0.074
-1494244826,1820004523,0.103,0.209,0.162,-0.026
-1494228185,1820021163,0.096,0.48,0.184,0.319
-1494212143,1820037205,0.102,0.537,0.197,0.367
-1494194905,1820054443,0.098,0.536,0.199,0.356
-1494178266,1820071083,0.106,0.511,0.204,0.36
-1494162223,1820087125,0.113,0.525,0.198,0.368
-1494144985,1820104363,0.118,0.521,0.193,0.369
-1494128345,1820121003,0.105,0.527,0.199,0.369
-1494112303,1820137045,0.118,0.525,0.203,0.354
-1494095066,1820154283,0.121,0.521,0.2,0.357
-1494078425,1820170923,0.121,0.518,0.196,0.362
-1494062383,1820186965,0.125,0.526,0.203,0.363
-1494045145,1820204203,0.126,0.533,0.202,0.362
-1494028505,1820220843,0.124,0.528,0.203,0.359
-1494012464,1820236885,0.119,0.523,0.202,0.372
-1493995226,1820254123,0.121,0.517,0.199,0.359
-1493978586,1820270763,0.116,0.311,0.178,0.103
-1493962544,1820286805,0.135,0.212,0.17,-0.001
-1493945306,1820304043,0.135,0.216,0.173,-0.012
-1493928667,1820320683,0.133,0.215,0.172,0.005
-1493912625,1820336725,0.137,0.222,0.171,0.001
-1493895386,1820353963,0.131,0.22,0.174,-0.0
-1493878747,1820370603,0.144,0.212,0.167,0.005
-1493862705,1820386645,0.13,0.2,0.163,0.008
-1493845467,1820403883,0.123,0.208,0.171,0.003
-1493828828,1820420523,0.14,0.214,0.178,0.008
-1493812785,1820436565,0.14,0.214,0.176,0.019
-1493795548,1820453803,0.138,0.214,0.174,0.017
-1493778908,1820470443,0.134,0.207,0.168,0.007
-1493762867,1820486485,0.125,0.182,0.161,0.007
-1493745629,1820503723,NaN,NaN,0.163,0.004
-1493728989,1820520363,0.125,0.22,0.165,0.008
-1493712947,1820536405,0.129,0.207,0.167,0.005
-1493695709,1820553643,NaN,NaN,0.166,0.007
-1493679070,1820570283,0.129,0.208,0.168,0.011
-1493663029,1820586325,0.129,0.21,0.171,-0.006
-1493645790,1820603563,0.13,0.21,0.172,0.003
-1493629151,1820620203,0.117,0.198,0.168,0.008
-1493613109,1820636245,0.126,0.214,0.172,0.007
-1493595872,1820653483,NaN,NaN,0.166,0.013
-1493579232,1820670123,0.115,0.203,0.168,0.011
-1493563190,1820686165,0.134,0.222,0.162,0.021
-1493545953,1820703403,NaN,NaN,0.162,0.025
-1493529313,1820720043,0.124,0.209,0.16,0.024
-1493513272,1820736085,0.141,0.198,0.183,0.017
-1493496035,1820753323,NaN,NaN,0.215,0.006
-1493479395,1820769963,0.213,0.147,0.285,-0.032
-1493463353,1820786005,0.223,0.141,0.279,-0.034
-1493446116,1820803243,0.223,0.143,0.281,-0.029
-1493429477,1820819883,0.217,0.162,0.287,-0.026
-1493413435,1820835925,0.21,0.144,0.281,-0.018
-1493396197,1820853163,NaN,NaN,0.274,-0.021
-1493379558,1820869803,0.225,0.135,0.285,-0.028
-1493363517,1820885845,0.219,0.144,0.284,-0.025
-1493346279,1820903083,NaN,NaN,0.28,-0.026
-1493329640,1820919723,0.215,0.148,0.283,-0.029
-1493313599,1820935765,0.213,0.134,0.287,-0.028
-1493296361,1820953003,NaN,NaN,NaN,NaN
-1493279722,1820969643,NaN,NaN,NaN,NaN
-1493263680,1820985685,NaN,NaN,NaN,NaN
-1493246443,1821002923,NaN,NaN,NaN,NaN
-1493229804,1821019563,NaN,NaN,NaN,NaN
-1493213762,1821035605,NaN,NaN,NaN,NaN
-1493196525,1821052843,NaN,NaN,NaN,NaN
-1493179886,1821069483,NaN,NaN,NaN,NaN
-1493163845,1821085525,NaN,NaN,NaN,NaN
-1493146658,1821102713,NaN,NaN,NaN,NaN
-1493129968,1821119403,NaN,NaN,NaN,NaN
-1493113927,1821135445,NaN,NaN,NaN,NaN
-1493096791,1821152582,NaN,NaN,NaN,NaN
-1493080051,1821169323,NaN,NaN,NaN,NaN
-1493064009,1821185365,NaN,NaN,NaN,NaN
-1493046923,1821202452,NaN,NaN,NaN,NaN
-1493030133,1821219243,NaN,NaN,NaN,NaN
-1493014092,1821235285,NaN,NaN,NaN,NaN
-1492997057,1821252320,NaN,NaN,NaN,NaN
-1492980214,1821269163,NaN,NaN,0.23,-0.122
-1492964171,1821285205,NaN,NaN,0.097,-0.05
-1492947186,1821302190,NaN,NaN,NaN,NaN
-1492930293,1821319083,NaN,NaN,0.045,-0.055
-1492914251,1821335125,NaN,NaN,0.038,-0.079
-1492897293,1821352083,NaN,NaN,NaN,NaN
-1492880372,1821369003,NaN,NaN,NaN,NaN
-1492864330,1821385045,NaN,NaN,NaN,NaN
-1492847404,1821401971,NaN,NaN,NaN,NaN
-1492830553,1821418822,NaN,NaN,NaN,NaN
-1492814410,1821434965,NaN,NaN,NaN,NaN
-1492797502,1821451872,NaN,NaN,NaN,NaN
-1492780734,1821468640,NaN,NaN,NaN,NaN
-1492764489,1821484885,NaN,NaN,NaN,NaN
-1492747632,1821501742,NaN,NaN,NaN,NaN
-1492730914,1821518460,NaN,NaN,NaN,NaN
-1492683758,1821565615,NaN,NaN,NaN,NaN
-1492667179,1821582194,NaN,NaN,NaN,NaN
-1492650510,1821598863,NaN,NaN,NaN,NaN
-1492633835,1821615538,NaN,NaN,NaN,NaN
-1492617308,1821632064,NaN,NaN,NaN,NaN
-1492600691,1821648681,NaN,NaN,NaN,NaN
-1492583914,1821665458,NaN,NaN,NaN,NaN
-1492558954,1821690418,NaN,NaN,NaN,NaN
-1492542477,1821706894,NaN,NaN,NaN,NaN
-1492525860,1821723511,NaN,NaN,NaN,NaN
-1492503077,1821746294,NaN,NaN,NaN,NaN
-1492471742,1821777629,NaN,NaN,NaN,NaN
-1492455313,1821794057,NaN,NaN,NaN,NaN
-1492415313,1821834057,NaN,NaN,NaN,NaN
-1492383743,1821865627,NaN,NaN,NaN,NaN
-1492358779,1821890590,NaN,NaN,NaN,NaN
-1492333819,1821915550,NaN,NaN,NaN,NaN
-1492317445,1821931924,NaN,NaN,NaN,NaN
-1492300827,1821948542,NaN,NaN,NaN,NaN
-1492277074,1821972294,NaN,NaN,NaN,NaN
-1492245741,1822003627,NaN,NaN,NaN,NaN
-1492229414,1822019954,NaN,NaN,NaN,NaN
-1492195817,1822053550,NaN,NaN,NaN,NaN
-1492170857,1822078510,NaN,NaN,NaN,NaN
-1492154584,1822094783,NaN,NaN,NaN,NaN
-1492137944,1822111423,NaN,NaN,NaN,NaN
-1492115071,1822134295,NaN,NaN,NaN,NaN
-1492098566,1822150800,NaN,NaN,NaN,NaN
-1492081880,1822167486,NaN,NaN,NaN,NaN
-1492059317,1822190049,NaN,NaN,NaN,NaN
-1492043041,1822206325,NaN,NaN,NaN,NaN
-1492026354,1822223011,NaN,NaN,NaN,NaN
-1492001394,1822247971,NaN,NaN,NaN,NaN
-1491978833,1822270532,NaN,NaN,NaN,NaN
-1491962329,1822287036,NaN,NaN,NaN,NaN
-1491945643,1822303722,NaN,NaN,NaN,NaN
-1491923315,1822326049,NaN,NaN,NaN,NaN
-1491907039,1822342325,NaN,NaN,NaN,NaN
-1491867072,1822382292,NaN,NaN,NaN,NaN
-1491850567,1822398796,NaN,NaN,NaN,NaN
-1491833881,1822415482,NaN,NaN,NaN,NaN
-1491811079,1822438284,NaN,NaN,NaN,NaN
-1491794836,1822454527,NaN,NaN,NaN,NaN
-1491754737,1822494625,NaN,NaN,NaN,NaN
-1491738242,1822511120,NaN,NaN,NaN,NaN
-1491721551,1822527811,NaN,NaN,NaN,NaN
-1491698512,1822550850,NaN,NaN,NaN,NaN
-1491682254,1822567107,NaN,NaN,NaN,NaN
-1491642734,1822606627,NaN,NaN,NaN,NaN
-1491626234,1822623127,NaN,NaN,NaN,NaN
-1491609456,1822639905,NaN,NaN,0.137,0.139
-1491592811,1822656549,NaN,NaN,0.146,0.15
-1491576323,1822673037,NaN,NaN,NaN,NaN
-1491559443,1822689917,NaN,NaN,0.142,0.154
-1491542891,1822706469,0.176,0.296,0.14,0.156
-1491526416,1822722944,NaN,NaN,NaN,NaN
-1491509430,1822739929,NaN,NaN,0.148,0.152
-1491492970,1822756389,0.221,0.374,0.259,0.159
-1491476510,1822772849,NaN,NaN,NaN,NaN
-1491459418,1822789941,NaN,NaN,NaN,NaN
-1491443050,1822806309,NaN,NaN,0.432,0.285
-1491426602,1822822756,NaN,NaN,NaN,NaN
-1491409502,1822839856,NaN,NaN,0.403,0.258
-1491393129,1822856229,0.336,0.338,0.404,0.245
-1491376692,1822872666,NaN,NaN,NaN,NaN
-1491359490,1822889868,NaN,NaN,0.408,0.248
-1491343208,1822906149,0.346,0.345,0.405,0.265
-1491326779,1822922578,NaN,NaN,NaN,NaN
-1491309476,1822939880,NaN,NaN,0.415,0.263
-1491293287,1822956069,0.347,0.352,0.41,0.261
-1491276863,1822972493,NaN,NaN,NaN,NaN
-1491259463,1822989892,NaN,NaN,0.405,0.276
-1491243365,1823005989,0.348,0.351,0.407,0.263
-1491226951,1823022403,NaN,NaN,NaN,NaN
-1491209487,1823039867,NaN,NaN,0.407,0.265
-1491193444,1823055909,0.348,0.34,0.406,0.271
-1491177030,1823072323,NaN,NaN,NaN,NaN
-1491159565,1823089787,NaN,NaN,0.409,0.274
-1491143523,1823105829,0.346,0.349,0.407,0.27
-1491127112,1823122239,NaN,NaN,NaN,NaN
-1491109644,1823139707,NaN,NaN,0.407,0.262
-1491093602,1823155749,0.348,0.344,0.413,0.264
-1491077194,1823172155,NaN,NaN,NaN,NaN
-1491059722,1823189627,NaN,NaN,0.408,0.266
-1491043680,1823205669,0.351,0.364,0.408,0.265
-1491027278,1823222070,NaN,NaN,NaN,NaN
-1491009801,1823239547,NaN,NaN,0.407,0.265
-1490993758,1823255589,0.35,0.334,0.403,0.267
-1490977356,1823271990,NaN,NaN,NaN,NaN
-1490959879,1823289467,NaN,NaN,0.409,0.269
-1490943837,1823305509,0.336,0.343,0.407,0.27
-1490927435,1823321910,NaN,NaN,NaN,NaN
-1490909957,1823339387,NaN,NaN,0.408,0.26
-1490893915,1823355429,0.341,0.34,0.412,0.263
-1490877519,1823371825,NaN,NaN,NaN,NaN
-1490860036,1823389307,NaN,NaN,0.409,0.271
-1490843994,1823405349,0.346,0.347,0.406,0.271
-1490827596,1823421745,NaN,NaN,NaN,NaN
-1490810114,1823439227,NaN,NaN,0.41,0.272
-1490794072,1823455269,0.346,0.358,0.412,0.275
-1490777675,1823471665,NaN,NaN,NaN,NaN
-1490760193,1823489147,NaN,NaN,0.407,0.276
-1490744150,1823505189,0.341,0.345,0.406,0.271
-1490727753,1823521585,NaN,NaN,NaN,NaN
-1490710271,1823539067,NaN,NaN,0.406,0.273
-1490694229,1823555109,0.341,0.348,0.4,0.274
-1490677832,1823571505,NaN,NaN,NaN,NaN
-1490660349,1823588987,NaN,NaN,0.402,0.275
-1490644307,1823605029,0.336,0.335,0.409,0.272
-1490627910,1823621425,NaN,NaN,NaN,NaN
-1490610428,1823638907,NaN,NaN,0.409,0.273
-1490594385,1823654949,0.341,0.349,0.402,0.275
-1490577988,1823671345,NaN,NaN,NaN,NaN
-1490560506,1823688827,NaN,NaN,0.412,0.274
-1490544463,1823704869,0.34,0.341,0.405,0.279
-1490528067,1823721265,NaN,NaN,NaN,NaN
-1490510584,1823738747,NaN,NaN,0.404,0.268
-1490494542,1823754789,NaN,NaN,0.404,0.27
-1490478140,1823771190,NaN,NaN,NaN,NaN
-1490460662,1823788667,NaN,NaN,0.401,0.264
-1490444620,1823804709,NaN,NaN,0.403,0.265
-1490428218,1823821110,NaN,NaN,NaN,NaN
-1490410741,1823838587,NaN,NaN,0.409,0.267
-1490394698,1823854629,0.344,0.36,0.409,0.264
-1490378296,1823871030,NaN,NaN,NaN,NaN
-1490360819,1823888507,NaN,NaN,0.402,0.27
-1490344776,1823904549,0.34,0.369,0.406,0.262
-1490328375,1823920950,NaN,NaN,NaN,NaN
-1490310897,1823938427,NaN,NaN,0.41,0.266
-1490294854,1823954469,0.304,0.361,0.374,0.255
-1490278453,1823970870,NaN,NaN,NaN,NaN
-1490260975,1823988347,NaN,NaN,0.233,0.17
-1490244933,1824004389,0.216,0.313,0.231,0.162
-1490228531,1824020790,NaN,NaN,NaN,NaN
-1490211053,1824038267,NaN,NaN,0.232,0.176
-1490195010,1824054309,0.211,0.308,0.233,0.168
-1490178609,1824070710,NaN,NaN,NaN,NaN
-1490161131,1824088187,NaN,NaN,0.228,0.164
-1490145088,1824104229,0.214,0.304,0.234,0.17
-1490128682,1824120635,NaN,NaN,NaN,NaN
-1490111209,1824138107,NaN,NaN,0.231,0.164
-1490095167,1824154149,0.211,0.3,0.225,0.159
-1490078756,1824170559,NaN,NaN,NaN,NaN
-1490061287,1824188027,NaN,NaN,0.23,0.161
-1490045244,1824204069,0.21,0.298,0.225,0.164
-1490028834,1824220479,NaN,NaN,NaN,NaN
-1490011365,1824237947,NaN,NaN,0.229,0.153
-1489995323,1824253989,0.211,0.302,0.226,0.158
-1489978908,1824270403,NaN,NaN,NaN,NaN
-1489961443,1824287867,NaN,NaN,0.232,0.155
-1489945401,1824303909,0.208,0.306,0.226,0.157
-1489928986,1824320323,NaN,NaN,NaN,NaN
-1489911522,1824337787,NaN,NaN,0.228,0.158
-1489895479,1824353829,0.203,0.308,0.227,0.158
-1489879059,1824370248,NaN,NaN,NaN,NaN
-1489861599,1824387707,NaN,NaN,0.219,0.152
-1489845557,1824403749,0.209,0.308,0.225,0.154
-1489829137,1824420168,NaN,NaN,NaN,NaN
-1489811677,1824437627,NaN,NaN,0.216,0.162
-1489795635,1824453669,0.272,0.319,0.305,0.176
-1489779210,1824470093,NaN,NaN,NaN,NaN
-1489761755,1824487547,NaN,NaN,0.385,0.219
-1489745713,1824503589,0.327,0.327,0.387,0.227
-1489729288,1824520013,NaN,NaN,NaN,NaN
-1489711833,1824537467,NaN,NaN,0.378,0.233
-1489695790,1824553509,0.329,0.338,0.379,0.24
-1489679366,1824569933,NaN,NaN,NaN,NaN
-1489661911,1824587387,NaN,NaN,0.383,0.23
-1489645868,1824603429,0.322,0.332,0.381,0.243
-1489629444,1824619853,NaN,NaN,NaN,NaN
-1489611989,1824637307,NaN,NaN,0.374,0.237
-1489595946,1824653349,0.316,0.336,0.375,0.241
-1489579521,1824669773,NaN,NaN,NaN,NaN
-1489562067,1824687227,NaN,NaN,0.384,0.241
-1489546024,1824703269,0.324,0.34,0.38,0.247
-1489529604,1824719688,NaN,NaN,NaN,NaN
-1489512145,1824737147,NaN,NaN,0.381,0.243
-1489496102,1824753189,0.326,0.34,0.379,0.237
-1489479682,1824769608,NaN,NaN,NaN,NaN
-1489462222,1824787067,NaN,NaN,0.38,0.236
